Old_ID,new_IDFULL
98202455,98202455-mrp7-9
98202460,98202460-mrp7-10
98208754,98208754-zn800-2
98207607,98207607-unknown-12360
98201373,98201373-gcp2
98204645,98204645-tri56-37
98207594,98207594-unknown-12345
98202402,98202402-mmp25
98204036,98204036-snr40-2
98207622,98207622-unknown-12375
98204703,98204703-trpc5-10
98207888,98207888-unknown-12668
98204848,98204848-unc79
98200084,98200084-acha3-8
98207919,98207919-unknown-12700
98207865,98207865-unknown-12643
98207872,98207872-unknown-12651
98207866,98207866-unknown-12644
98207908,98207908-unknown-12688
98207909,98207909-unknown-12689
98207911,98207911-unknown-12691
98205132,98205132-unknown-12759
98205244,98205244-unknown-12763
98207880,98207880-unknown-12660
98207877,98207877-unknown-12657
98207875,98207875-unknown-12655
98200748,98200748-cp2c9-5
98204310,98204310-tbc30-2
98200965,98200965-dock9-2
98207962,98207962-unknown-12747
98207963,98207963-unknown-12748
98201949,98201949-lama2-4
98208762,98208762-zn836-10
98207968,98207968-unknown-12754
98207847,98207847-unknown-12624
98207928,98207928-unknown-12711
98208480,98208480-zn235-130
98207980,98207980-unknown-12769
98201950,98201950-lama5
98207930,98207930-unknown-12713
98204239,98204239-taco1
98203027,98203027-prd16-3
98207839,98207839-unknown-12616
98207840,98207840-unknown-12617
98207860,98207860-unknown-12638
98207861,98207861-unknown-12639
98207863,98207863-unknown-12641
98207957,98207957-unknown-12742
98207956,98207956-unknown-12741
98203045,98203045-prdm9-15
98203046,98203046-prdm9-16
98203047,98203047-prdm9-17
98204308,98204308-tbb4b-38
98200129,98200129-actb-23
98207851,98207851-unknown-12628
98207895,98207895-unknown-12675
98207849,98207849-unknown-12626
98207858,98207858-unknown-12636
98200121,98200121-acsf3-4
98207904,98207904-unknown-12684
98207859,98207859-unknown-12637
98205085,98205085-unknown-12697
98202286,98202286-mad4-2
98207896,98207896-unknown-12676
98200270,98200270-apc5
98207837,98207837-unknown-12613
98207898,98207898-unknown-12678
98205201,98205201-unknown-12646
98200915,98200915-den6b-2
98201125,98201125-enox1-2
98207931,98207931-unknown-12714
98203623,98203623-rs7-5
98207941,98207941-unknown-12724
98207846,98207846-unknown-12623
98201147,98201147-ephb2-3
98207844,98207844-unknown-12621
98207936,98207936-unknown-12719
98207951,98207951-unknown-12734
98207950,98207950-unknown-12733
98205054,98205054-unknown-12629
98204646,98204646-tri56-38
98207932,98207932-unknown-12715
98208171,98208171-vp26c
98207953,98207953-unknown-12736
98207952,98207952-unknown-12735
98207975,98207975-unknown-12762
98207982,98207982-unknown-12771
98207983,98207983-unknown-12772
98204285,98204285-tbb4b-39
98200670,98200670-clh1-9
98204763,98204763-ttyh3-3
98207918,98207918-unknown-12699
98200145,98200145-actb-24
98207873,98207873-unknown-12652
98201688,98201688-hsp7c-24
98207959,98207959-unknown-12744
98202581,98202581-net1
98202973,98202973-pp2ba-8
98207882,98207882-unknown-12662
98207890,98207890-unknown-12670
98207838,98207838-unknown-12615
98202805,98202805-pde12-2
98207871,98207871-unknown-12650
98207885,98207885-unknown-12665
98203203,98203203-rccd1
98208249,98208249-zbed4-7
98201320,98201320-fxl17-10
98204168,98204168-stab2
98207883,98207883-unknown-12663
98207923,98207923-unknown-12704
98203660,98203660-rtl1-21
98200747,98200747-cp2c8-17
98201428,98201428-glra3-9
98202199,98202199-lrp1b-63
98203030,98203030-prdm7-4
98208479,98208479-zn235-129
98208635,98208635-zn513-142
98208636,98208636-zn513-143
98203150,98203150-rab43-2
98202790,98202790-pb1-2
98200797,98200797-csn2-6
98200798,98200798-csn2-7
98207900,98207900-unknown-12680
98207903,98207903-unknown-12683
98201395,98201395-gilt-5
98207974,98207974-unknown-12761
98201858,98201858-kcma1-3
98208233,98208233-z286a-2
98208637,98208637-zn513-144
98208638,98208638-zn513-145
98207954,98207954-unknown-12738
98201970,98201970-lgsn-7
98207854,98207854-unknown-12632
98201639,98201639-hnrl1-3
98202200,98202200-lrp1b-64
98200433,98200433-cacb2-3
98203053,98203053-prg4
98207857,98207857-unknown-12635
98207944,98207944-unknown-12727
98207884,98207884-unknown-12664
98204847,98204847-unc5c-3
98200260,98200260-ap1g1
98204077,98204077-sorl-37
98204503,98204503-tor1a-6
98203515,98203515-ro52-5
98207855,98207855-unknown-12633
98200973,98200973-dpm1-2
98201182,98201182-exoc7-2
98207937,98207937-unknown-12720
98207938,98207938-unknown-12721
98201297,98201297-fxl12-8
98204830,98204830-ud2b7-2
98204999,98204999-unknown-12749
98207965,98207965-unknown-12751
98207979,98207979-unknown-12768
98201863,98201863-kcnc2-5
98208248,98208248-zbed4-6
98202443,98202443-mrp1-17
98201898,98201898-kif1c-2
98201620,98201620-hgnat
98207971,98207971-unknown-12757
98204885,98204885-unknown-11820
98202983,98202983-ppal-19
98200384,98200384-birc7
98207051,98207051-unknown-11754
98208191,98208191-wdr26-3
98200839,98200839-cybp
98207053,98207053-unknown-11757
98208601,98208601-zn513-108
98200613,98200613-cfa61
98202474,98202474-msrb2-2
98202924,98202924-plac8-2
98202477,98202477-mtf1
98207113,98207113-unknown-11827
98204390,98204390-thap2-12
98207163,98207163-unknown-11885
98207164,98207164-unknown-11886
98204114,98204114-sqstm-8
98203998,98203998-sl9a2-4
98208647,98208647-zn541
98200368,98200368-bahc1-2
98207065,98207065-unknown-11769
98202343,98202343-meg11-3
98200736,98200736-cp2b6-7
98207005,98207005-unknown-11700
98207160,98207160-unknown-11881
98207070,98207070-unknown-11774
98202470,98202470-mspd2-9
98207179,98207179-unknown-11902
98202054,98202054-lorf2-89
98204867,98204867-unknown-11755
98207171,98207171-unknown-11894
98200420,98200420-bub1
98207086,98207086-unknown-11795
98201960,98201960-lclt1-3
98200232,98200232-ank3-8
98201215,98201215-fat1-5
98207172,98207172-unknown-11895
98204531,98204531-traf1-34
98202075,98202075-lpd6b-2
98201354,98201354-gata6-4
98207177,98207177-unknown-11900
98207178,98207178-unknown-11901
98202513,98202513-myh7
98204751,98204751-ttll8-2
98207112,98207112-unknown-11826
98202652,98202652-nsun5
98203873,98203873-schi1-2
98202057,98202057-lorf2-92
98205078,98205078-unknown-11692
98200026,98200026-a0a1w2prg0-4
98205080,98205080-unknown-11697
98203110,98203110-ptprd-7
98202450,98202450-mrp3-8
98207002,98207002-unknown-11696
98203834,98203834-saca9-4
98207043,98207043-unknown-11745
98201814,98201814-kalrn
98205152,98205152-unknown-11716
98207095,98207095-unknown-11805
98207096,98207096-unknown-11806
98200681,98200681-clua1-2
98207097,98207097-unknown-11807
98200755,98200755-cp2j2-20
98207030,98207030-unknown-11732
98201241,98201241-fgd6-3
98200445,98200445-calm1-62
98200085,98200085-acha6-16
98207118,98207118-unknown-11833
98203950,98203950-setmr-74
98201750,98201750-ima3-6
98204196,98204196-supt3-2
98201396,98201396-gima4
98202013,98202013-lorf2-94
98201989,98201989-lipg-5
98207014,98207014-unknown-11710
98207015,98207015-unknown-11711
98207099,98207099-unknown-11811
98201425,98201425-glra2-14
98207151,98207151-unknown-11872
98201926,98201926-kpca-3
98207150,98207150-unknown-11871
98205156,98205156-unknown-11852
98207141,98207141-unknown-11862
98207088,98207088-unknown-11797
98205095,98205095-unknown-11794
98203786,98203786-s22a5-22
98204186,98204186-stum
98207159,98207159-unknown-11880
98208602,98208602-zn513-109
98208603,98208603-zn513-110
98208374,98208374-zn227-10
98208757,98208757-zn836-5
98201295,98201295-fxl12-6
98203498,98203498-rn207-13
98203245,98203245-rhg10
98207007,98207007-unknown-11703
98207008,98207008-unknown-11704
98202773,98202773-panx2-10
98203946,98203946-setmr-5
98201424,98201424-glra2-13
98202509,98202509-mx2-12
98207149,98207149-unknown-11870
98207145,98207145-unknown-11866
98207146,98207146-unknown-11867
98207147,98207147-unknown-11868
98207157,98207157-unknown-11878
98207158,98207158-unknown-11879
98200454,98200454-calm1-64
98207143,98207143-unknown-11864
98207165,98207165-unknown-11887
98207166,98207166-unknown-11888
98207167,98207167-unknown-11889
98207074,98207074-unknown-11778
98207038,98207038-unknown-11740
98207018,98207018-unknown-11715
98207173,98207173-unknown-11896
98205161,98205161-unknown-11891
98200502,98200502-cbr1-14
98207024,98207024-unknown-11724
98207175,98207175-unknown-11898
98207174,98207174-unknown-11897
98201937,98201937-ksr1
98207059,98207059-unknown-11763
98207056,98207056-unknown-11760
98201401,98201401-gin1-11
98202056,98202056-lorf2-91
98207134,98207134-unknown-11854
98205238,98205238-unknown-11790
98200544,98200544-cd38-9
98201710,98201710-hykk-3
98207075,98207075-unknown-11780
98204002,98204002-sl9a9-2
98204866,98204866-unknown-11798
98202396,98202396-mlp3c-2
98207094,98207094-unknown-11804
98203887,98203887-scnng-5
98202703,98202703-ornt1
98207127,98207127-unknown-11843
98207092,98207092-unknown-11802
98201228,98201228-fbxl2-5
98208170,98208170-vp13a
98207093,98207093-unknown-11803
98207125,98207125-unknown-11840
98207126,98207126-unknown-11841
98200440,98200440-calcr-2
98207023,98207023-unknown-11722
98204762,98204762-ttpal-9
98202055,98202055-lorf2-90
98201368,98201368-gbrr2-8
98202292,98202292-mag
98207080,98207080-unknown-11787
98202650,98202650-nsrp1
98202293,98202293-mag-2
98207144,98207144-unknown-11865
98201102,98201102-eki1-3
98204673,98204673-trim3-29
98200326,98200326-at2b3-4
98207109,98207109-unknown-11822
98201491,98201491-grid1-3
98207085,98207085-unknown-11793
98204237,98204237-taar6
98203883,98203883-scnnb-4
98204844,98204844-un13a
98207131,98207131-unknown-11847
98207132,98207132-unknown-11848
98207130,98207130-unknown-11846
98200235,98200235-ankar-3
98207124,98207124-unknown-11839
98207120,98207120-unknown-11835
98201939,98201939-ksyk
98207133,98207133-unknown-11851
98202933,98202933-pld4
98207062,98207062-unknown-11766
98202023,98202023-lorf2-88
98200226,98200226-an32e
98208600,98208600-zn513-107
98207040,98207040-unknown-11742
98207034,98207034-unknown-11736
98207104,98207104-unknown-11816
98204833,98204833-udb15-2
98200642,98200642-chst3
98203835,98203835-sacs-17
98207057,98207057-unknown-11761
98204389,98204389-thap2-11
98208120,98208120-vacht
98207025,98207025-unknown-11726
98203272,98203272-rims1-2
98207027,98207027-unknown-11728
98200102,98200102-acm1-2
98207028,98207028-unknown-11729
98203031,98203031-prdm8
98207012,98207012-unknown-11708
98207013,98207013-unknown-11709
98200756,98200756-cp2j2-21
98204458,98204458-titin-17
98207063,98207063-unknown-11767
98207064,98207064-unknown-11768
98201261,98201261-fmo4-7
98207087,98207087-unknown-11796
98207076,98207076-unknown-11781
98207077,98207077-unknown-11782
98204420,98204420-tie1-4
98200858,98200858-dapk1
98203924,98203924-setmr-70
98201626,98201626-hmcn1-11
98207153,98207153-unknown-11874
98207154,98207154-unknown-11875
98207078,98207078-unknown-11783
98200508,98200508-cc125
98205284,98205284-unknown-11779
98205334,98205334-unknown-11725
98206999,98206999-unknown-11693
98202266,98202266-ltbp2
98200161,98200161-acy1-8
98200162,98200162-acy1-9
98200567,98200567-ce128-3
98207000,98207000-unknown-11694
98203663,98203663-rtl1-10
98207026,98207026-unknown-11727
98202516,98202516-mynn
98208356,98208356-zn184-2
98208459,98208459-zn235-109
98202058,98202058-lorf2-93
98207135,98207135-unknown-11855
98204170,98204170-star
98201996,98201996-litaf-5
98205257,98205257-unknown-11810
98202748,98202748-p52k
98205026,98205026-unknown-11723
98203877,98203877-scnd3-2
98207170,98207170-unknown-11893
98207067,98207067-unknown-11771
98207068,98207068-unknown-11772
98208659,98208659-zn606-17
98204562,98204562-tri33-16
98202518,98202518-myo5a-2
98203212,98203212-reck
98207035,98207035-unknown-11737
98207033,98207033-unknown-11735
98204235,98204235-taar3
98200163,98200163-ada-6
98207011,98207011-unknown-11707
98202137,98202137-lrp1-61
98207081,98207081-unknown-11788
98208177,98208177-vps52-2
98207117,98207117-unknown-11832
98204139,98204139-sspo-2
98203932,98203932-setmr-62
98200264,98200264-ap3m1
98206271,98206271-unknown-10854
98206272,98206272-unknown-10855
98206273,98206273-unknown-10856
98206274,98206274-unknown-10857
98203577,98203577-rs18-4
98205996,98205996-unknown-10541
98205992,98205992-unknown-10537
98203645,98203645-rssa-5
98206081,98206081-unknown-10641
98206221,98206221-unknown-10793
98200116,98200116-acsf3-9
98201378,98201378-gde
98205929,98205929-unknown-10468
98206218,98206218-unknown-10789
98205944,98205944-unknown-10483
98203365,98203365-rl27a-3
98201414,98201414-glna-10
98206057,98206057-unknown-10616
98206058,98206058-unknown-10617
98202980,98202980-ppal-3
98202882,98202882-pi15-2
98203210,98203210-rdhe2-5
98202012,98202012-lorf1
98202043,98202043-lorf2-75
98206255,98206255-unknown-10834
98200812,98200812-ctbp2-4
98201128,98201128-enpp4-4
98203490,98203490-rn183-3
98202587,98202587-nfxl1
98206032,98206032-unknown-10583
98201889,98201889-khdr1
98206062,98206062-unknown-10621
98202113,98202113-lrp1-37
98203036,98203036-prdm9-6
98203037,98203037-prdm9-7
98201593,98201593-hars1-2
98203836,98203836-sacs-10
98204049,98204049-sorcn-4
98200629,98200629-chd3-2
98200506,98200506-cbx3-2
98200152,98200152-actg-9
98206339,98206339-unknown-10935
98201301,98201301-fxl14-9
98201310,98201310-fxl16-3
98201311,98201311-fxl16-4
98203558,98203558-rs12-4
98205954,98205954-unknown-10493
98205953,98205953-unknown-10492
98201993,98201993-lis1-3
98206030,98206030-unknown-10581
98201892,98201892-khdr2-3
98206044,98206044-unknown-10599
98206045,98206045-unknown-10600
98206046,98206046-unknown-10601
98206036,98206036-unknown-10587
98201026,98201026-e2ak2-4
98205187,98205187-unknown-10947
98202040,98202040-lorf2-72
98204173,98204173-stb5l
98206360,98206360-unknown-10960
98201116,98201116-emal2-2
98203438,98203438-rl8-13
98202372,98202372-mgll-11
98208283,98208283-zfr2-4
98206240,98206240-unknown-10814
98202597,98202597-nipbl-2
98203913,98203913-set-5
98201571,98201571-h2b1c
98202098,98202098-lrp1-22
98202099,98202099-lrp1-23
98202100,98202100-lrp1-24
98202208,98202208-lrp2-9
98201036,98201036-ece1-8
98201038,98201038-ece1-9
98201044,98201044-ece2-7
98206078,98206078-unknown-10638
98206079,98206079-unknown-10639
98205934,98205934-unknown-10473
98208525,98208525-zn442
98206020,98206020-unknown-10570
98202037,98202037-lorf2-67
98203997,98203997-sl7a1-4
98206259,98206259-unknown-10839
98206039,98206039-unknown-10590
98206037,98206037-unknown-10588
98201421,98201421-glra1-7
98201016,98201016-dyh8
98202109,98202109-lrp1-33
98206177,98206177-unknown-10746
98201115,98201115-emal1-3
98206353,98206353-unknown-10952
98206265,98206265-unknown-10846
98202028,98202028-lorf2-68
98204989,98204989-unknown-10845
98206264,98206264-unknown-10844
98204083,98204083-sp4-2
98203716,98203716-s18b1-79
98204573,98204573-tri39-7
98204569,98204569-tri39-8
98204574,98204574-tri39-9
98204330,98204330-tdr12
98206247,98206247-unknown-10824
98206310,98206310-unknown-10899
98202439,98202439-mrp1-15
98203411,98203411-rl5-5
98205249,98205249-unknown-10934
98203286,98203286-rl10a-12
98202794,98202794-pcd23
98202508,98202508-mx2-6
98204598,98204598-tri46-21
98206168,98206168-unknown-10736
98206169,98206169-unknown-10737
98205942,98205942-unknown-10481
98204451,98204451-tisd-5
98206344,98206344-unknown-10942
98206345,98206345-unknown-10943
98205053,98205053-unknown-10941
98205997,98205997-unknown-10542
98205998,98205998-unknown-10543
98204674,98204674-trim4-5
98205119,98205119-unknown-10720
98204320,98204320-tbx2
98203116,98203116-pura-2
98206154,98206154-unknown-10721
98203229,98203229-rfc2
98200282,98200282-arel1
98203687,98203687-s18b1-78
98206167,98206167-unknown-10735
98200939,98200939-djb12-2
98206309,98206309-unknown-10898
98201543,98201543-h10-20
98206308,98206308-unknown-10897
98206014,98206014-unknown-10561
98203582,98203582-rs2-3
98202041,98202041-lorf2-73
98202089,98202089-lrfn1-2
98206018,98206018-unknown-10568
98200906,98200906-ddx58-2
98201079,98201079-ef1g-2
98204003,98204003-sld5-2
98206075,98206075-unknown-10635
98201691,98201691-hsp7c-8
98200256,98200256-anxa7-6
98204012,98204012-smc2
98208509,98208509-zn347-11
98206076,98206076-unknown-10636
98204058,98204058-sorl-15
98208145,98208145-vldlr-6
98202101,98202101-lrp1-25
98204059,98204059-sorl-16
98204060,98204060-sorl-17
98200577,98200577-cecr2
98204759,98204759-ttpal-6
98204760,98204760-ttpal-7
98204761,98204761-ttpal-8
98203436,98203436-rl8-11
98201313,98201313-fxl17-5
98201706,98201706-hxb5
98202629,98202629-notc4
98200957,98200957-dnjc2
98206201,98206201-unknown-10771
98206202,98206202-unknown-10772
98206203,98206203-unknown-10773
98206196,98206196-unknown-10766
98202339,98202339-med7
98208424,98208424-zn235-72
98208564,98208564-zn513-71
98201784,98201784-ita7
98206205,98206205-unknown-10775
98206206,98206206-unknown-10776
98201558,98201558-h2ax-6
98200257,98200257-anxa7-7
98200330,98200330-at5g2-3
98206181,98206181-unknown-10750
98204169,98204169-stac3-2
98203906,98203906-sep7
98203496,98203496-rn207-11
98206110,98206110-unknown-10672
98201821,98201821-kat6a
98203106,98203106-ptprb-4
98208301,98208301-zmym1-6
98201782,98201782-isy1
98200174,98200174-adda-3
98206303,98206303-unknown-10892
98206304,98206304-unknown-10893
98206301,98206301-unknown-10890
98206302,98206302-unknown-10891
98205319,98205319-unknown-10963
98206368,98206368-unknown-10970
98204710,98204710-trpm8-4
98206294,98206294-unknown-10880
98205068,98205068-unknown-10878
98201537,98201537-h10-14
98201673,98201673-hs12a-3
98200057,98200057-abcb6-9
98205330,98205330-unknown-10704
98208421,98208421-zn235-69
98208422,98208422-zn235-70
98200275,98200275-apmap-9
98202770,98202770-pan2
98200354,98200354-atpb-4
98200930,98200930-dhys
98208129,98208129-vash1
98201465,98201465-gpat1-2
98204690,98204690-tripc
98206216,98206216-unknown-10787
98206210,98206210-unknown-10780
98203092,98203092-ptbp3-2
98206243,98206243-unknown-10818
98204332,98204332-tdrd1-5
98202851,98202851-pgbm-4
98206351,98206351-unknown-10950
98208150,98208150-vldlr-21
98204063,98204063-sorl-20
98201551,98201551-h2a1a-2
98200568,98200568-ce192
98204635,98204635-tri56-24
98204629,98204629-tri56-25
98205994,98205994-unknown-10539
98202243,98202243-lrp4-3
98205985,98205985-unknown-10527
98205990,98205990-unknown-10533
98205989,98205989-unknown-10532
98204127,98204127-srsf3-5
98206063,98206063-unknown-10622
98201540,98201540-h10-17
98201555,98201555-h2aj-3
98203439,98203439-rl8-14
98200931,98200931-di3l2-2
98204410,98204410-thop1-6
98204267,98204267-tba3d-8
98206277,98206277-unknown-10860
98206278,98206278-unknown-10861
98206279,98206279-unknown-10862
98204910,98204910-unknown-10850
98202639,98202639-npm3
98200342,98200342-atla2-10
98203167,98203167-radi
98208561,98208561-zn513-68
98208562,98208562-zn513-69
98208792,98208792-znf99-16
98206204,98206204-unknown-10774
98206193,98206193-unknown-10763
98206197,98206197-unknown-10767
98206195,98206195-unknown-10765
98202592,98202592-nh2l1-3
98202404,98202404-mnx1-2
98204671,98204671-trim3-25
98206006,98206006-unknown-10552
98206153,98206153-unknown-10719
98205111,98205111-unknown-10900
98202434,98202434-mrc2-3
98204790,98204790-ubb-16
98204791,98204791-ubb-17
98204259,98204259-tba1b
98203717,98203717-s18b1-80
98202842,98202842-pgbd4-22
98206311,98206311-unknown-10901
98201542,98201542-h10-19
98204113,98204113-sqor-4
98204079,98204079-sox-2
98206289,98206289-unknown-10872
98202318,98202318-mcm2-2
98201979,98201979-lhx6-5
98202890,98202890-piez2
98206186,98206186-unknown-10756
98205165,98205165-unknown-10546
98206001,98206001-unknown-10547
98206002,98206002-unknown-10548
98200443,98200443-calm1-55
98201137,98201137-eny2-2
98206245,98206245-unknown-10820
98204161,98204161-st1e1
98205932,98205932-unknown-10471
98205930,98205930-unknown-10469
98205177,98205177-unknown-10564
98200190,98200190-afad
98208232,98208232-z286a
98201211,98201211-fah2a-6
98200458,98200458-camp2-2
98201617,98201617-hexi1-2
98206382,98206382-unknown-10988
98202966,98202966-ponl1
98206021,98206021-unknown-10571
98200686,98200686-cnbp-2
98204439,98204439-tim50
98205255,98205255-unknown-10927
98201062,98201062-ef1a1-2
98206281,98206281-unknown-10864
98200667,98200667-clh1-4
98203122,98203122-pygo1
98201828,98201828-kc1a-5
98204741,98204741-ttc38-5
98200050,98200050-abcac-2
98206056,98206056-unknown-10615
98202447,98202447-mrp3-5
98202448,98202448-mrp3-6
98203068,98203068-psa-3
98201647,98201647-hnrpq-7
98203373,98203373-rl3-8
98203853,98203853-sbno1-2
98204467,98204467-tm135
98201941,98201941-ktu
98201718,98201718-if172
98208151,98208151-vldlr-22
98208426,98208426-zn235-74
98201641,98201641-hnrpl-4
98206233,98206233-unknown-10807
98206234,98206234-unknown-10808
98206326,98206326-unknown-10916
98203384,98203384-rl34-3
98208224,98208224-ybox1-3
98204672,98204672-trim3-26
98202849,98202849-pgbm-6
98206165,98206165-unknown-10733
98203817,98203817-s36a4-3
98204822,98204822-ud15-2
98204698,98204698-trpa1-4
98201850,98201850-kcc1d
98201851,98201851-kcc1d-2
98208144,98208144-vldlr-16
98203600,98203600-rs26-3
98204409,98204409-thoc6-2
98205148,98205148-unknown-10646
98202766,98202766-pairb-3
98201566,98201566-h2az-10
98206162,98206162-unknown-10729
98202528,98202528-nacp4-2
98203564,98203564-rs15-2
98204193,98204193-sumo1
98200811,98200811-ctbp2-3
98204406,98204406-thoc4-4
98200305,98200305-arx-2
98208152,98208152-vldlr-23
98208153,98208153-vldlr-24
98206319,98206319-unknown-10909
98206320,98206320-unknown-10910
98200992,98200992-dsrad-2
98200994,98200994-dsrad-3
98201948,98201948-lama2-3
98206346,98206346-unknown-10944
98203846,98203846-sanbr
98200117,98200117-acsf3-10
98206307,98206307-unknown-10896
98200680,98200680-clu-2
98205960,98205960-unknown-10502
98205967,98205967-unknown-10509
98201951,98201951-lamp1-3
98203008,98203008-ppig
98206266,98206266-unknown-10847
98205150,98205150-unknown-10957
98206357,98206357-unknown-10956
98201872,98201872-kcp
98203368,98203368-rl3-3
98204787,98204787-ubb-4
98205939,98205939-unknown-10478
98202814,98202814-ped1a
98202930,98202930-pld3-3
98203616,98203616-rs5-2
98206172,98206172-unknown-10740
98206035,98206035-unknown-10586
98200436,98200436-cadm4-6
98206254,98206254-unknown-10833
98206252,98206252-unknown-10831
98206253,98206253-unknown-10832
98206123,98206123-unknown-10686
98202104,98202104-lrp1-28
98202210,98202210-lrp2-16
98202211,98202211-lrp2-18
98200935,98200935-dip2c
98206124,98206124-unknown-10687
98202800,98202800-pcm1
98203541,98203541-rpr1b
98206060,98206060-unknown-10619
98204968,98204968-unknown-10989
98201679,98201679-hs90b-2
98206194,98206194-unknown-10764
98203770,98203770-s22a2-9
98203603,98203603-rs27a-6
98202106,98202106-lrp1-30
98202107,98202107-lrp1-31
98202213,98202213-lrp2-21
98200515,98200515-ccar1
98206293,98206293-unknown-10877
98206292,98206292-unknown-10875
98206073,98206073-unknown-10633
98206127,98206127-unknown-10690
98201023,98201023-dysf-4
98205940,98205940-unknown-10479
98204405,98204405-thoc4-3
98208250,98208250-zbed5-3
98203763,98203763-s1pr1
98206338,98206338-unknown-10933
98206024,98206024-unknown-10574
98203378,98203378-rl31-4
98201111,98201111-elov2
98205955,98205955-unknown-10497
98205045,98205045-unknown-10822
98205976,98205976-unknown-10518
98205975,98205975-unknown-10517
98202760,98202760-pabp4-3
98204145,98204145-ssr5-10
98206074,98206074-unknown-10634
98206364,98206364-unknown-10965
98206170,98206170-unknown-10738
98203522,98203522-rock2
98206335,98206335-unknown-10929
98203358,98203358-rl24-6
98200153,98200153-actg-10
98206332,98206332-unknown-10924
98203095,98203095-pth1r
98206352,98206352-unknown-10951
98200679,98200679-clpx-2
98204948,98204948-unknown-10534
98201569,98201569-h2az-13
98206340,98206340-unknown-10936
98206130,98206130-unknown-10693
98201611,98201611-herc2-2
98200743,98200743-cp2c8-13
98200745,98200745-cp2c8-14
98202020,98202020-lorf2-66
98203529,98203529-rpc10-2
98208556,98208556-zn513-63
98208188,98208188-wdr19
98206378,98206378-unknown-10983
98204722,98204722-ts101-2
98200702,98200702-cnot4-2
98206376,98206376-unknown-10981
98206377,98206377-unknown-10982
98206267,98206267-unknown-10848
98201682,98201682-hsf1
98200795,98200795-csn2-4
98200796,98200796-csn2-5
98200104,98200104-acp7-4
98204401,98204401-thiom-3
98201742,98201742-ikzf4
98206370,98206370-unknown-10972
98205036,98205036-unknown-10715
98206148,98206148-unknown-10712
98202457,98202457-mrp7-6
98202841,98202841-pgbd4-21
98204826,98204826-ud2a3-2
98206242,98206242-unknown-10817
98202772,98202772-panx2-6
98205968,98205968-unknown-10510
98206321,98206321-unknown-10911
98200493,98200493-catz-5
98206288,98206288-unknown-10871
98206286,98206286-unknown-10869
98203968,98203968-sfrp2-2
98206285,98206285-unknown-10868
98203332,98203332-rl18-9
98206227,98206227-unknown-10801
98206228,98206228-unknown-10802
98203063,98203063-prp4-2
98201413,98201413-glna-9
98202579,98202579-nep-4
98204982,98204982-unknown-10887
98202016,98202016-lorf2-69
98203404,98203404-rl40
98206120,98206120-unknown-10683
98200046,98200046-abca3-14
98203821,98203821-s39ab-7
98206080,98206080-unknown-10640
98204023,98204023-smtl2-2
98204061,98204061-sorl-18
98200222,98200222-ampd2
98206092,98206092-unknown-10653
98203868,98203868-sc6a9-2
98206097,98206097-unknown-10658
98200463,98200463-can7-2
98206086,98206086-unknown-10647
98206082,98206082-unknown-10642
98204015,98204015-smd2-2
98200432,98200432-cac1i
98202998,98202998-ppia-3
98201480,98201480-gprl1-5
98201481,98201481-gprl1-6
98201533,98201533-h10-10
98206171,98206171-unknown-10739
98201192,98201192-f135a-2
98206023,98206023-unknown-10573
98204375,98204375-tgfa1
98201149,98201149-ephx4-3
98204417,98204417-tiam2-2
98208425,98208425-zn235-73
98201823,98201823-katip-2
98200218,98200218-alg3
98202519,98202519-myo7b
98206283,98206283-unknown-10866
98201557,98201557-h2ax-5
98203550,98203550-rs10-4
98201567,98201567-h2az-11
98206215,98206215-unknown-10786
98204057,98204057-sorl-13
98206375,98206375-unknown-10980
98203312,98203312-rl13a-10
98200215,98200215-al4a1
98206005,98206005-unknown-10551
98206013,98206013-unknown-10560
98206007,98206007-unknown-10553
98206008,98206008-unknown-10554
98201988,98201988-lin9-2
98206011,98206011-unknown-10558
98206012,98206012-unknown-10559
98208559,98208559-zn513-66
98201077,98201077-ef1a3-3
98206141,98206141-unknown-10705
98202759,98202759-pabp4-2
98203915,98203915-set-7
98206133,98206133-unknown-10696
98202915,98202915-piwl1
98200697,98200697-cnfn-8
98206159,98206159-unknown-10726
98206149,98206149-unknown-10713
98203634,98203634-rs9-3
98206128,98206128-unknown-10691
98200058,98200058-abcb6-10
98203610,98203610-rs3-6
98203392,98203392-rl36a-2
98201550,98201550-h2a1a
98200357,98200357-atx10-2
98204494,98204494-tnni3
98206146,98206146-unknown-10710
98203002,98203002-ppif-6
98201539,98201539-h10-16
98203611,98203611-rs3-7
98200486,98200486-catl1-8
98202464,98202464-msi1h-2
98203433,98203433-rl8-8
98203635,98203635-rs9-4
98201694,98201694-hsp7c-11
98206145,98206145-unknown-10709
98204108,98204108-sptn1-6
98203405,98203405-rl40-5
98202466,98202466-msi2h-3
98201538,98201538-h10-15
98204754,98204754-ttp-3
98203310,98203310-rl13a-8
98206139,98206139-unknown-10702
98203357,98203357-rl24-5
98201548,98201548-h1t
98203621,98203621-rs7-3
98203336,98203336-rl18a-3
98206160,98206160-unknown-10727
98203644,98203644-rssa-4
98201565,98201565-h2az-9
98206027,98206027-unknown-10577
98202621,98202621-nono-2
98203443,98203443-rl9-4
98200410,98200410-bt3l4
98203316,98203316-rl14-3
98206038,98206038-unknown-10589
98203643,98203643-rssa-3
98201066,98201066-ef1a2-6
